,index,menu_id,place,occasion,date,location,page_count,dish_count,dish_name,dish_id,menu_item_id,menu_page_id,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price,price_x,high_price,tokenized_desc,no_stopwords,pos_desc,desc_len,desc_all_len,cleaned_text,clean_text,decade,avg_price_at_restaurant
56,985446,28408,,,1958-09-18,Chickland,4,94,"de luxe lobster dinner: choice of soup, tomato juice or fruit cup, baked stuffed lobster (pound and one-quarter), drawn butter, french fried potatoes, green peas, home-made rolls and butter, pudding, ice cream or jello, a cup of delicious coffee.",324362.0,650708,52545,1,1,1958,1958,0.0,0.0,3.0,,"['de', 'luxe', 'lobster', 'dinner:', 'choice', 'of', 'soup,', 'tomato', 'juice', 'or', 'fruit', 'cup,', 'baked', 'stuffed', 'lobster', '(pound', 'and', 'one-quarter),', 'drawn', 'butter,', 'french', 'fried', 'potatoes,', 'green', 'peas,', 'home-made', 'rolls', 'and', 'butter,', 'pudding,', 'ice', 'cream', 'or', 'jello,', 'a', 'cup', 'of', 'delicious', 'coffee.']","['de', 'luxe', 'lobster', 'dinner:', 'choice', 'soup,', 'tomato', 'juice', 'fruit', 'cup,', 'baked', 'stuffed', 'lobster', '(pound', 'one-quarter),', 'drawn', 'butter,', 'french', 'fried', 'potatoes,', 'green', 'peas,', 'home-made', 'rolls', 'butter,', 'pudding,', 'ice', 'cream', 'jello,', 'cup', 'delicious', 'coffee.']","[('de', 'IN'), ('luxe', 'FW'), ('lobster', 'NN'), ('dinner:', 'NN'), ('choice', 'NN'), ('soup,', 'NN'), ('tomato', 'NN'), ('juice', 'NN'), ('fruit', 'NN'), ('cup,', 'NN'), ('baked', 'VBD'), ('stuffed', 'JJ'), ('lobster', 'NN'), ('(pound', 'IN'), ('one-quarter),', 'JJ'), ('drawn', 'NN'), ('butter,', 'NN'), ('french', 'JJ'), ('fried', 'VBN'), ('potatoes,', 'NN'), ('green', 'JJ'), ('peas,', 'NN'), ('home-made', 'NN'), ('rolls', 'NNS'), ('butter,', 'VBP'), ('pudding,', 'JJ'), ('ice', 'NN'), ('cream', 'NN'), ('jello,', 'NN'), ('cup', 'VBP'), ('delicious', 'JJ'), ('coffee.', 'NN')]",32.0,39.0,"'de', 'luxe', 'lobster', 'dinner:', 'choice', 'soup,', 'tomato', 'juice', 'fruit', 'cup,', 'baked', 'stuffed', 'lobster', '(pound', 'one-quarter),', 'drawn', 'butter,', 'french', 'fried', 'potatoes,', 'green', 'peas,', 'home-made', 'rolls', 'butter,', 'pudding,', 'ice', 'cream', 'jello,', 'cup', 'delicious', 'coffee.'",de luxe lobster dinner choice soup tomato juice fruit cup baked stuffed lobster pound onequarter drawn butter french fried potatoes green peas homemade rolls butter pudding ice cream jello cup delicious coffee,1950,2.225
57,991958,28483,,,1986-01-01,Old Lyme Inn,3,28,breast of chicken stuffed with a veal and watercress mousse and served on a watercress cream sauce,252851.0,672813,52793,1,1,1986,1986,0.0,0.0,15.5,,"['breast', 'of', 'chicken', 'stuffed', 'with', 'a', 'veal', 'and', 'watercress', 'mousse', 'and', 'served', 'on', 'a', 'watercress', 'cream', 'sauce']","['breast', 'chicken', 'stuffed', 'veal', 'watercress', 'mousse', 'served', 'watercress', 'cream', 'sauce']","[('breast', 'NN'), ('chicken', 'NN'), ('stuffed', 'VBD'), ('veal', 'JJ'), ('watercress', 'NN'), ('mousse', 'NN'), ('served', 'VBD'), ('watercress', 'JJ'), ('cream', 'NN'), ('sauce', 'NN')]",10.0,17.0,"'breast', 'chicken', 'stuffed', 'veal', 'watercress', 'mousse', 'served', 'watercress', 'cream', 'sauce'",breast chicken stuffed veal watercress mousse served watercress cream sauce,1980,11.5
58,996401,28554,,,1957-08-06,Virdan Restaurant,6,134,"virdan seafood platter, consisting of: fried shrimp, deep sea scallops, fillet fish sticks, deviled crab cake, lobster dainties, sauce tartare, cole slaw and french fried potatoes",266977.0,693466,53009,1,1,1957,1957,0.0,0.0,2.25,,"['virdan', 'seafood', 'platter,', 'consisting', 'of:', 'fried', 'shrimp,', 'deep', 'sea', 'scallops,', 'fillet', 'fish', 'sticks,', 'deviled', 'crab', 'cake,', 'lobster', 'dainties,', 'sauce', 'tartare,', 'cole', 'slaw', 'and', 'french', 'fried', 'potatoes']","['virdan', 'seafood', 'platter,', 'consisting', 'of:', 'fried', 'shrimp,', 'deep', 'sea', 'scallops,', 'fillet', 'fish', 'sticks,', 'deviled', 'crab', 'cake,', 'lobster', 'dainties,', 'sauce', 'tartare,', 'cole', 'slaw', 'french', 'fried', 'potatoes']","[('virdan', 'NN'), ('seafood', 'NN'), ('platter,', 'NN'), ('consisting', 'VBG'), ('of:', 'PRP'), ('fried', 'JJ'), ('shrimp,', 'JJ'), ('deep', 'JJ'), ('sea', 'NN'), ('scallops,', 'JJ'), ('fillet', 'NN'), ('fish', 'JJ'), ('sticks,', 'NN'), ('deviled', 'VBD'), ('crab', 'NN'), ('cake,', 'NN'), ('lobster', 'NN'), ('dainties,', 'NN'), ('sauce', 'NN'), ('tartare,', 'JJ'), ('cole', 'NN'), ('slaw', 'NN'), ('french', 'JJ'), ('fried', 'VBD'), ('potatoes', 'NNS')]",25.0,26.0,"'virdan', 'seafood', 'platter,', 'consisting', 'of:', 'fried', 'shrimp,', 'deep', 'sea', 'scallops,', 'fillet', 'fish', 'sticks,', 'deviled', 'crab', 'cake,', 'lobster', 'dainties,', 'sauce', 'tartare,', 'cole', 'slaw', 'french', 'fried', 'potatoes'",virdan seafood platter consisting of fried shrimp deep sea scallops fillet fish sticks deviled crab cake lobster dainties sauce tartare cole slaw french fried potatoes,1950,2.25
59,996915,28560,,,1957-10-10,Servis Buhl,3,149,"special sea food plate  fried breaded scallops, filet of sole, tartar sauce  fresh lobster and shrimp a la newburg, shoestring potatoes  combination salad, special dressing  coffee, tea or milk",247582.0,663036,53034,1,1,1957,1957,0.0,0.0,1.75,,"['special', 'sea', 'food', 'plate', 'fried', 'breaded', 'scallops,', 'filet', 'of', 'sole,', 'tartar', 'sauce', 'fresh', 'lobster', 'and', 'shrimp', 'a', 'la', 'newburg,', 'shoestring', 'potatoes', 'combination', 'salad,', 'special', 'dressing', 'coffee,', 'tea', 'or', 'milk']","['special', 'sea', 'food', 'plate', 'fried', 'breaded', 'scallops,', 'filet', 'sole,', 'tartar', 'sauce', 'fresh', 'lobster', 'shrimp', 'la', 'newburg,', 'shoestring', 'potatoes', 'combination', 'salad,', 'special', 'dressing', 'coffee,', 'tea', 'milk']","[('special', 'JJ'), ('sea', 'NN'), ('food', 'NN'), ('plate', 'NN'), ('fried', 'VBD'), ('breaded', 'VBN'), ('scallops,', 'JJ'), ('filet', 'NN'), ('sole,', 'NN'), ('tartar', 'NN'), ('sauce', 'NN'), ('fresh', 'JJ'), ('lobster', 'NN'), ('shrimp', 'NN'), ('la', 'NN'), ('newburg,', 'IN'), ('shoestring', 'VBG'), ('potatoes', 'NNS'), ('combination', 'NN'), ('salad,', 'VBP'), ('special', 'JJ'), ('dressing', 'VBG'), ('coffee,', 'NN'), ('tea', 'NN'), ('milk', 'NN')]",25.0,29.0,"'special', 'sea', 'food', 'plate', 'fried', 'breaded', 'scallops,', 'filet', 'sole,', 'tartar', 'sauce', 'fresh', 'lobster', 'shrimp', 'la', 'newburg,', 'shoestring', 'potatoes', 'combination', 'salad,', 'special', 'dressing', 'coffee,', 'tea', 'milk'",special sea food plate fried breaded scallops filet sole tartar sauce fresh lobster shrimp la newburg shoestring potatoes combination salad special dressing coffee tea milk,1950,1.75
60,999497,28598,,,1985-01-01,Hatsuhana,3,40,"sashimi, an assortment of thinly-sliced raw fish served with japanese wasabi (horseradish) & soy sauce. served with your choice of soup, sunomono, rice & japanese green tea",426951.0,657235,53196,1,1,1985,1985,12.0,12.0,12.0,,"['sashimi,', 'an', 'assortment', 'of', 'thinly-sliced', 'raw', 'fish', 'served', 'with', 'japanese', 'wasabi', '(horseradish)', '&', 'soy', 'sauce.', 'served', 'with', 'your', 'choice', 'of', 'soup,', 'sunomono,', 'rice', '&', 'japanese', 'green', 'tea']","['sashimi,', 'assortment', 'thinly-sliced', 'raw', 'fish', 'served', 'japanese', 'wasabi', '(horseradish)', '&', 'soy', 'sauce.', 'served', 'choice', 'soup,', 'sunomono,', 'rice', '&', 'japanese', 'green', 'tea']","[('sashimi,', 'JJ'), ('assortment', 'NN'), ('thinly-sliced', 'JJ'), ('raw', 'JJ'), ('fish', 'NN'), ('served', 'VBD'), ('japanese', 'JJ'), ('wasabi', 'NN'), ('(horseradish)', 'NNP'), ('&', 'CC'), ('soy', 'NN'), ('sauce.', 'NN'), ('served', 'VBD'), ('choice', 'NN'), ('soup,', 'NN'), ('sunomono,', 'NN'), ('rice', 'NN'), ('&', 'CC'), ('japanese', 'JJ'), ('green', 'JJ'), ('tea', 'NN')]",21.0,27.0,"'sashimi,', 'assortment', 'thinly-sliced', 'raw', 'fish', 'served', 'japanese', 'wasabi', '(horseradish)', '&', 'soy', 'sauce.', 'served', 'choice', 'soup,', 'sunomono,', 'rice', '&', 'japanese', 'green', 'tea'",sashimi assortment thinlysliced raw fish served japanese wasabi horseradish  soy sauce served choice soup sunomono rice  japanese green tea,1980,12.285714285714286
61,999498,28598,,,1985-01-01,Hatsuhana,3,40,"all japan, our combination lunch of nova scotia salmon grilled in our own special teriyaki sauce & 4 sushi. served with your choice of soup, sunomono, rice & japanese green tea",426948.0,657236,53196,1,1,1985,1985,12.0,12.0,12.0,,"['all', 'japan,', 'our', 'combination', 'lunch', 'of', 'nova', 'scotia', 'salmon', 'grilled', 'in', 'our', 'own', 'special', 'teriyaki', 'sauce', '&', '4', 'sushi.', 'served', 'with', 'your', 'choice', 'of', 'soup,', 'sunomono,', 'rice', '&', 'japanese', 'green', 'tea']","['japan,', 'combination', 'lunch', 'nova', 'scotia', 'salmon', 'grilled', 'special', 'teriyaki', 'sauce', '&', '4', 'sushi.', 'served', 'choice', 'soup,', 'sunomono,', 'rice', '&', 'japanese', 'green', 'tea']","[('japan,', 'NN'), ('combination', 'NN'), ('lunch', 'NN'), ('nova', 'JJ'), ('scotia', 'NN'), ('salmon', 'NN'), ('grilled', 'VBD'), ('special', 'JJ'), ('teriyaki', 'NN'), ('sauce', 'NN'), ('&', 'CC'), ('4', 'CD'), ('sushi.', 'NN'), ('served', 'VBD'), ('choice', 'NN'), ('soup,', 'NN'), ('sunomono,', 'NN'), ('rice', 'NN'), ('&', 'CC'), ('japanese', 'JJ'), ('green', 'JJ'), ('tea', 'NN')]",22.0,31.0,"'japan,', 'combination', 'lunch', 'nova', 'scotia', 'salmon', 'grilled', 'special', 'teriyaki', 'sauce', '&', '4', 'sushi.', 'served', 'choice', 'soup,', 'sunomono,', 'rice', '&', 'japanese', 'green', 'tea'",japan combination lunch nova scotia salmon grilled special teriyaki sauce   sushi served choice soup sunomono rice  japanese green tea,1980,12.285714285714286
62,999499,28598,,,1985-01-01,Hatsuhana,3,40,"fish teriyaki, fresh nova scotia salmon grilled in our own special teriyaki sauce. served with your choice of soup, sunomono, rice & japanese green tea",426949.0,657237,53196,1,1,1985,1985,12.0,12.0,12.0,,"['fish', 'teriyaki,', 'fresh', 'nova', 'scotia', 'salmon', 'grilled', 'in', 'our', 'own', 'special', 'teriyaki', 'sauce.', 'served', 'with', 'your', 'choice', 'of', 'soup,', 'sunomono,', 'rice', '&', 'japanese', 'green', 'tea']","['fish', 'teriyaki,', 'fresh', 'nova', 'scotia', 'salmon', 'grilled', 'special', 'teriyaki', 'sauce.', 'served', 'choice', 'soup,', 'sunomono,', 'rice', '&', 'japanese', 'green', 'tea']","[('fish', 'JJ'), ('teriyaki,', 'NN'), ('fresh', 'JJ'), ('nova', 'JJ'), ('scotia', 'NN'), ('salmon', 'NN'), ('grilled', 'VBD'), ('special', 'JJ'), ('teriyaki', 'NN'), ('sauce.', 'NN'), ('served', 'VBD'), ('choice', 'NN'), ('soup,', 'NN'), ('sunomono,', 'NN'), ('rice', 'NN'), ('&', 'CC'), ('japanese', 'JJ'), ('green', 'JJ'), ('tea', 'NN')]",19.0,25.0,"'fish', 'teriyaki,', 'fresh', 'nova', 'scotia', 'salmon', 'grilled', 'special', 'teriyaki', 'sauce.', 'served', 'choice', 'soup,', 'sunomono,', 'rice', '&', 'japanese', 'green', 'tea'",fish teriyaki fresh nova scotia salmon grilled special teriyaki sauce served choice soup sunomono rice  japanese green tea,1980,12.285714285714286
63,999510,28598,,,1985-01-01,Hatsuhana,3,40,"fish teriyaki, fresh japanese yellowtail grilled in our own special teriyaki sauce. served with your choice of soup, sunomono, rice & japanese green tea",426950.0,657370,53196,1,1,1985,1985,12.0,12.0,12.0,,"['fish', 'teriyaki,', 'fresh', 'japanese', 'yellowtail', 'grilled', 'in', 'our', 'own', 'special', 'teriyaki', 'sauce.', 'served', 'with', 'your', 'choice', 'of', 'soup,', 'sunomono,', 'rice', '&', 'japanese', 'green', 'tea']","['fish', 'teriyaki,', 'fresh', 'japanese', 'yellowtail', 'grilled', 'special', 'teriyaki', 'sauce.', 'served', 'choice', 'soup,', 'sunomono,', 'rice', '&', 'japanese', 'green', 'tea']","[('fish', 'JJ'), ('teriyaki,', 'NN'), ('fresh', 'JJ'), ('japanese', 'JJ'), ('yellowtail', 'NN'), ('grilled', 'VBD'), ('special', 'JJ'), ('teriyaki', 'NN'), ('sauce.', 'NN'), ('served', 'VBD'), ('choice', 'NN'), ('soup,', 'NN'), ('sunomono,', 'NN'), ('rice', 'NN'), ('&', 'CC'), ('japanese', 'JJ'), ('green', 'JJ'), ('tea', 'NN')]",18.0,24.0,"'fish', 'teriyaki,', 'fresh', 'japanese', 'yellowtail', 'grilled', 'special', 'teriyaki', 'sauce.', 'served', 'choice', 'soup,', 'sunomono,', 'rice', '&', 'japanese', 'green', 'tea'",fish teriyaki fresh japanese yellowtail grilled special teriyaki sauce served choice soup sunomono rice  japanese green tea,1980,12.285714285714286
64,999518,28598,,,1985-01-01,Hatsuhana,3,40,"sushi, an assortment of sliced raw fish on vinegared rice balls served with japanese wasabi & soy sauce",243695.0,657297,53197,1,1,1985,1985,0.0,0.0,11.0,,"['sushi,', 'an', 'assortment', 'of', 'sliced', 'raw', 'fish', 'on', 'vinegared', 'rice', 'balls', 'served', 'with', 'japanese', 'wasabi', '&', 'soy', 'sauce']","['sushi,', 'assortment', 'sliced', 'raw', 'fish', 'vinegared', 'rice', 'balls', 'served', 'japanese', 'wasabi', '&', 'soy', 'sauce']","[('sushi,', 'JJ'), ('assortment', 'NN'), ('sliced', 'VBD'), ('raw', 'JJ'), ('fish', 'NN'), ('vinegared', 'VBD'), ('rice', 'NN'), ('balls', 'NNS'), ('served', 'VBD'), ('japanese', 'JJ'), ('wasabi', 'NN'), ('&', 'CC'), ('soy', 'NN'), ('sauce', 'NN')]",14.0,18.0,"'sushi,', 'assortment', 'sliced', 'raw', 'fish', 'vinegared', 'rice', 'balls', 'served', 'japanese', 'wasabi', '&', 'soy', 'sauce'",sushi assortment sliced raw fish vinegared rice balls served japanese wasabi  soy sauce,1980,12.285714285714286
65,999520,28598,,,1985-01-01,Hatsuhana,3,40,"sushi special, our chef's choice assortment of sliced raw fish on vinegared rice balls served with japanese wasabi & soy sauce",243709.0,657314,53197,1,1,1985,1985,0.0,0.0,16.0,,"['sushi', 'special,', 'our', ""chef's"", 'choice', 'assortment', 'of', 'sliced', 'raw', 'fish', 'on', 'vinegared', 'rice', 'balls', 'served', 'with', 'japanese', 'wasabi', '&', 'soy', 'sauce']","['sushi', 'special,', ""chef's"", 'choice', 'assortment', 'sliced', 'raw', 'fish', 'vinegared', 'rice', 'balls', 'served', 'japanese', 'wasabi', '&', 'soy', 'sauce']","[('sushi', 'NN'), ('special,', 'NN'), (""chef's"", 'NN'), ('choice', 'NN'), ('assortment', 'NN'), ('sliced', 'VBD'), ('raw', 'JJ'), ('fish', 'NN'), ('vinegared', 'VBD'), ('rice', 'NN'), ('balls', 'NNS'), ('served', 'VBD'), ('japanese', 'JJ'), ('wasabi', 'NN'), ('&', 'CC'), ('soy', 'NN'), ('sauce', 'NN')]",17.0,21.0,"'sushi', 'special,', 'chef's', 'choice', 'assortment', 'sliced', 'raw', 'fish', 'vinegared', 'rice', 'balls', 'served', 'japanese', 'wasabi', '&', 'soy', 'sauce'",sushi special chefs choice assortment sliced raw fish vinegared rice balls served japanese wasabi  soy sauce,1980,12.285714285714286
66,999521,28598,,,1985-01-01,Hatsuhana,3,40,"sashimi, an assortment of thinly-sliced raw fish served with japanese wasabi & soy sauce",243712.0,657319,53197,1,1,1985,1985,11.0,11.0,11.0,,"['sashimi,', 'an', 'assortment', 'of', 'thinly-sliced', 'raw', 'fish', 'served', 'with', 'japanese', 'wasabi', '&', 'soy', 'sauce']","['sashimi,', 'assortment', 'thinly-sliced', 'raw', 'fish', 'served', 'japanese', 'wasabi', '&', 'soy', 'sauce']","[('sashimi,', 'JJ'), ('assortment', 'NN'), ('thinly-sliced', 'JJ'), ('raw', 'JJ'), ('fish', 'NN'), ('served', 'VBD'), ('japanese', 'JJ'), ('wasabi', 'NN'), ('&', 'CC'), ('soy', 'NN'), ('sauce', 'NN')]",11.0,14.0,"'sashimi,', 'assortment', 'thinly-sliced', 'raw', 'fish', 'served', 'japanese', 'wasabi', '&', 'soy', 'sauce'",sashimi assortment thinlysliced raw fish served japanese wasabi  soy sauce,1980,12.285714285714286
67,999557,28599,,,1985-01-01,Promenade Café,5,152,"sliced smoked ham, swiss cheese and turkey with potato salad",243652.0,657175,53201,1,1,1985,1985,2.5,2.5,2.5,,"['sliced', 'smoked', 'ham,', 'swiss', 'cheese', 'and', 'turkey', 'with', 'potato', 'salad']","['sliced', 'smoked', 'ham,', 'swiss', 'cheese', 'turkey', 'potato', 'salad']","[('sliced', 'VBN'), ('smoked', 'VBD'), ('ham,', 'JJ'), ('swiss', 'JJ'), ('cheese', 'NN'), ('turkey', 'NN'), ('potato', 'NN'), ('salad', 'NN')]",8.0,10.0,"'sliced', 'smoked', 'ham,', 'swiss', 'cheese', 'turkey', 'potato', 'salad'",sliced smoked ham swiss cheese turkey potato salad,1980,2.5
68,999944,28607,,,1985-07-01,Plums Charcuterie And Outdoor Café,2,78,"chicken primavera - julienne carrots, celery, red onion, dijon mustard sauce, fresh herbs, boston lettuce on sour dough rye plus vegetable crudite and your choice of cole slaw or potato salad",244636.0,658649,53240,1,1,1985,1985,0.0,0.0,4.95,,"['chicken', 'primavera', '-', 'julienne', 'carrots,', 'celery,', 'red', 'onion,', 'dijon', 'mustard', 'sauce,', 'fresh', 'herbs,', 'boston', 'lettuce', 'on', 'sour', 'dough', 'rye', 'plus', 'vegetable', 'crudite', 'and', 'your', 'choice', 'of', 'cole', 'slaw', 'or', 'potato', 'salad']","['chicken', 'primavera', '-', 'julienne', 'carrots,', 'celery,', 'red', 'onion,', 'dijon', 'mustard', 'sauce,', 'fresh', 'herbs,', 'boston', 'lettuce', 'sour', 'dough', 'rye', 'plus', 'vegetable', 'crudite', 'choice', 'cole', 'slaw', 'potato', 'salad']","[('chicken', 'NN'), ('primavera', 'NN'), ('-', ':'), ('julienne', 'NN'), ('carrots,', 'NN'), ('celery,', 'NN'), ('red', 'JJ'), ('onion,', 'NN'), ('dijon', 'VBZ'), ('mustard', 'RB'), ('sauce,', 'JJ'), ('fresh', 'JJ'), ('herbs,', 'NN'), ('boston', 'NN'), ('lettuce', 'VBZ'), ('sour', 'JJ'), ('dough', 'IN'), ('rye', 'NN'), ('plus', 'CC'), ('vegetable', 'JJ'), ('crudite', 'JJ'), ('choice', 'NN'), ('cole', 'NN'), ('slaw', 'NN'), ('potato', 'NN'), ('salad', 'NN')]",26.0,31.0,"'chicken', 'primavera', '-', 'julienne', 'carrots,', 'celery,', 'red', 'onion,', 'dijon', 'mustard', 'sauce,', 'fresh', 'herbs,', 'boston', 'lettuce', 'sour', 'dough', 'rye', 'plus', 'vegetable', 'crudite', 'choice', 'cole', 'slaw', 'potato', 'salad'",chicken primavera  julienne carrots celery red onion dijon mustard sauce fresh herbs boston lettuce sour dough rye plus vegetable crudite choice cole slaw potato salad,1980,5.38
69,999955,28607,,,1985-07-01,Plums Charcuterie And Outdoor Café,2,78,"roast beef - red onion slaw, horseradish cream on baguette plus vegetable crudite and your choice of cole slaw or potato salad",244643.0,658663,53240,1,1,1985,1985,5.95,5.95,5.95,,"['roast', 'beef', '-', 'red', 'onion', 'slaw,', 'horseradish', 'cream', 'on', 'baguette', 'plus', 'vegetable', 'crudite', 'and', 'your', 'choice', 'of', 'cole', 'slaw', 'or', 'potato', 'salad']","['roast', 'beef', '-', 'red', 'onion', 'slaw,', 'horseradish', 'cream', 'baguette', 'plus', 'vegetable', 'crudite', 'choice', 'cole', 'slaw', 'potato', 'salad']","[('roast', 'NN'), ('beef', 'NN'), ('-', ':'), ('red', 'JJ'), ('onion', 'NN'), ('slaw,', 'NN'), ('horseradish', 'JJ'), ('cream', 'NN'), ('baguette', 'NN'), ('plus', 'CC'), ('vegetable', 'JJ'), ('crudite', 'JJ'), ('choice', 'NN'), ('cole', 'NN'), ('slaw', 'NN'), ('potato', 'NN'), ('salad', 'NN')]",17.0,22.0,"'roast', 'beef', '-', 'red', 'onion', 'slaw,', 'horseradish', 'cream', 'baguette', 'plus', 'vegetable', 'crudite', 'choice', 'cole', 'slaw', 'potato', 'salad'",roast beef  red onion slaw horseradish cream baguette plus vegetable crudite choice cole slaw potato salad,1980,5.38
70,999968,28607,,,1985-07-01,Plums Charcuterie And Outdoor Café,2,78,"seafood salad - shrimp, sea scallops, calamari, julienne carrots, zucchini, red peppers, red onion, vinaigrette",244656.0,658676,53240,1,1,1985,1985,0.0,0.0,4.0,8.0,"['seafood', 'salad', '-', 'shrimp,', 'sea', 'scallops,', 'calamari,', 'julienne', 'carrots,', 'zucchini,', 'red', 'peppers,', 'red', 'onion,', 'vinaigrette']","['seafood', 'salad', '-', 'shrimp,', 'sea', 'scallops,', 'calamari,', 'julienne', 'carrots,', 'zucchini,', 'red', 'peppers,', 'red', 'onion,', 'vinaigrette']","[('seafood', 'NN'), ('salad', 'SYM'), ('-', ':'), ('shrimp,', 'NN'), ('sea', 'NN'), ('scallops,', 'NN'), ('calamari,', 'NN'), ('julienne', 'NN'), ('carrots,', 'NN'), ('zucchini,', 'NN'), ('red', 'JJ'), ('peppers,', 'NN'), ('red', 'VBD'), ('onion,', 'JJ'), ('vinaigrette', 'NN')]",15.0,15.0,"'seafood', 'salad', '-', 'shrimp,', 'sea', 'scallops,', 'calamari,', 'julienne', 'carrots,', 'zucchini,', 'red', 'peppers,', 'red', 'onion,', 'vinaigrette'",seafood salad  shrimp sea scallops calamari julienne carrots zucchini red peppers red onion vinaigrette,1980,5.38
71,999970,28607,,,1985-07-01,Plums Charcuterie And Outdoor Café,2,78,"pasta primavera - corkscrew pasta, florets of broccoli, julienne vegetables in a raspberry vinaigrette. served with a vegetable crudite, tomato, smoked mozzarella salad and baguette",244658.0,658678,53240,1,1,1985,1985,0.0,0.0,5.5,,"['pasta', 'primavera', '-', 'corkscrew', 'pasta,', 'florets', 'of', 'broccoli,', 'julienne', 'vegetables', 'in', 'a', 'raspberry', 'vinaigrette.', 'served', 'with', 'a', 'vegetable', 'crudite,', 'tomato,', 'smoked', 'mozzarella', 'salad', 'and', 'baguette']","['pasta', 'primavera', '-', 'corkscrew', 'pasta,', 'florets', 'broccoli,', 'julienne', 'vegetables', 'raspberry', 'vinaigrette.', 'served', 'vegetable', 'crudite,', 'tomato,', 'smoked', 'mozzarella', 'salad', 'baguette']","[('pasta', 'NN'), ('primavera', 'NN'), ('-', ':'), ('corkscrew', 'NN'), ('pasta,', 'JJ'), ('florets', 'NNS'), ('broccoli,', 'VBP'), ('julienne', 'NN'), ('vegetables', 'NNS'), ('raspberry', 'VBP'), ('vinaigrette.', 'RB'), ('served', 'VBN'), ('vegetable', 'JJ'), ('crudite,', 'NN'), ('tomato,', 'NN'), ('smoked', 'VBD'), ('mozzarella', 'NN'), ('salad', 'NN'), ('baguette', 'NN')]",19.0,25.0,"'pasta', 'primavera', '-', 'corkscrew', 'pasta,', 'florets', 'broccoli,', 'julienne', 'vegetables', 'raspberry', 'vinaigrette.', 'served', 'vegetable', 'crudite,', 'tomato,', 'smoked', 'mozzarella', 'salad', 'baguette'",pasta primavera  corkscrew pasta florets broccoli julienne vegetables raspberry vinaigrette served vegetable crudite tomato smoked mozzarella salad baguette,1980,5.38
